Date,HomeTeam,AwayTeam,Type,Final_Score_A,Final_Score_B,Final_Points,Win_Count,Draw_Count,Loss_Count,Half_Score_A,Half_Score_B,Half_Points
12/29/2001,Tottenham,Aston Villa,Away,1,1,1,0,1,0,1,0,3
12/29/2001,Derby,Blackburn,Away,1,0,3,1,0,0,1,0,3
12/29/2001,Leicester,Bolton,Away,2,2,1,0,1,0,2,1,3
12/29/2001,Charlton,Everton,Away,3,0,3,1,0,0,1,0,3
12/29/2001,Sunderland,Ipswich,Away,0,5,0,0,0,1,0,4,0
12/29/2001,Chelsea,Newcastle,Away,2,1,3,1,0,0,2,1,3
12/29/2001,Leeds,Southampton,Away,1,0,3,1,0,0,0,0,1
12/29/2001,Liverpool,West Ham,Away,1,1,1,0,1,0,0,1,0
12/29/2002,Arsenal,Liverpool,Home,1,1,1,0,1,0,0,0,1
12/29/2002,Newcastle,Tottenham,Home,2,1,3,1,0,0,1,0,3
12/29/2002,Liverpool,Arsenal,Away,1,1,1,0,1,0,0,0,1
12/29/2002,Tottenham,Newcastle,Away,1,2,0,0,0,1,0,1,0
12/29/2003,Southampton,Arsenal,Home,0,1,0,0,0,1,0,1,0
12/29/2003,Arsenal,Southampton,Away,1,0,3,1,0,0,1,0,3
12/29/2004,Newcastle,Arsenal,Home,0,1,0,0,0,1,0,1,0
12/29/2004,Arsenal,Newcastle,Away,1,0,3,1,0,0,1,0,3
12/29/2007,Birmingham,Fulham,Home,1,1,1,0,1,0,0,1,0
12/29/2007,Chelsea,Newcastle,Home,2,1,3,1,0,0,1,0,3
12/29/2007,Everton,Arsenal,Home,1,4,0,0,0,1,1,0,3
12/29/2007,Portsmouth,Middlesbrough,Home,0,1,0,0,0,1,0,1,0
12/29/2007,Sunderland,Bolton,Home,3,1,3,1,0,0,2,1,3
12/29/2007,Tottenham,Reading,Home,6,4,3,1,0,0,1,1,1
12/29/2007,West Ham,Man United,Home,2,1,3,1,0,0,0,1,0
12/29/2007,Wigan,Aston Villa,Home,1,2,0,0,0,1,1,0,3
12/29/2007,Fulham,Birmingham,Away,1,1,1,0,1,0,1,0,3
12/29/2007,Newcastle,Chelsea,Away,1,2,0,0,0,1,0,1,0
12/29/2007,Arsenal,Everton,Away,4,1,3,1,0,0,0,1,0
12/29/2007,Middlesbrough,Portsmouth,Away,1,0,3,1,0,0,1,0,3
12/29/2007,Bolton,Sunderland,Away,1,3,0,0,0,1,1,2,0
12/29/2007,Reading,Tottenham,Away,4,6,0,0,0,1,1,1,1
12/29/2007,Man United,West Ham,Away,1,2,0,0,0,1,1,0,3
12/29/2007,Aston Villa,Wigan,Away,2,1,3,1,0,0,0,1,0
12/29/2008,Man United,Middlesbrough,Home,1,0,3,1,0,0,0,0,1
12/29/2008,Middlesbrough,Man United,Away,0,1,0,0,0,1,0,0,1
12/29/2009,Aston Villa,Liverpool,Home,0,1,0,0,0,1,0,0,1
12/29/2009,Bolton,Hull,Home,2,2,1,0,1,0,1,0,3
12/29/2009,Liverpool,Aston Villa,Away,1,0,3,1,0,0,0,0,1
12/29/2009,Hull,Bolton,Away,2,2,1,0,1,0,0,1,0
12/29/2010,Chelsea,Bolton,Home,1,0,3,1,0,0,0,0,1
12/29/2010,Liverpool,Wolves,Home,0,1,0,0,0,1,0,0,1
12/29/2010,Wigan,Arsenal,Home,2,2,1,0,1,0,1,2,0
12/29/2010,Bolton,Chelsea,Away,0,1,0,0,0,1,0,0,1
12/29/2010,Wolves,Liverpool,Away,1,0,3,1,0,0,0,0,1
12/29/2010,Arsenal,Wigan,Away,2,2,1,0,1,0,2,1,3
12/29/2012,Arsenal,Newcastle,Home,7,3,3,1,0,0,1,1,1
12/29/2012,Aston Villa,Wigan,Home,0,3,0,0,0,1,0,1,0
12/29/2012,Fulham,Swansea,Home,1,2,0,0,0,1,0,1,0
12/29/2012,Man United,West Brom,Home,2,0,3,1,0,0,1,0,3
12/29/2012,Norwich,Man City,Home,3,4,0,0,0,1,1,2,0
12/29/2012,Reading,West Ham,Home,1,0,3,1,0,0,1,0,3
12/29/2012,Stoke,Southampton,Home,3,3,1,0,1,0,1,3,0
12/29/2012,Sunderland,Tottenham,Home,1,2,0,0,0,1,1,0,3
12/29/2012,Newcastle,Arsenal,Away,3,7,0,0,0,1,1,1,1
12/29/2012,Wigan,Aston Villa,Away,3,0,3,1,0,0,1,0,3
12/29/2012,Swansea,Fulham,Away,2,1,3,1,0,0,1,0,3
12/29/2012,West Brom,Man United,Away,0,2,0,0,0,1,0,1,0
12/29/2012,Man City,Norwich,Away,4,3,3,1,0,0,2,1,3
12/29/2012,West Ham,Reading,Away,0,1,0,0,0,1,0,1,0
12/29/2012,Southampton,Stoke,Away,3,3,1,0,1,0,3,1,3
12/29/2012,Tottenham,Sunderland,Away,2,1,3,1,0,0,0,1,0
12/29/2014,Liverpool,Swansea,Home,4,1,3,1,0,0,1,0,3
12/29/2014,Swansea,Liverpool,Away,1,4,0,0,0,1,0,1,0
12/29/2015,Leicester,Man City,Home,0,0,1,0,1,0,0,0,1
12/29/2015,Man City,Leicester,Away,0,0,1,0,1,0,0,0,1
2/29/2004,Leeds,Liverpool,Home,2,2,1,0,1,0,2,2,1
2/29/2004,Portsmouth,Newcastle,Home,1,1,1,0,1,0,0,1,0
2/29/2004,Liverpool,Leeds,Away,2,2,1,0,1,0,2,2,1
2/29/2004,Newcastle,Portsmouth,Away,1,1,1,0,1,0,1,0,3
3/29/2002,Newcastle,Everton,Home,6,2,3,1,0,0,2,2,1
3/29/2002,Everton,Newcastle,Away,2,6,0,0,0,1,2,2,1
3/29/2006,Man United,West Ham,Home,1,0,3,1,0,0,1,0,3
3/29/2006,West Ham,Man United,Away,0,1,0,0,0,1,0,1,0
3/29/2008,Birmingham,Man City,Home,3,1,3,1,0,0,1,0,3
3/29/2008,Bolton,Arsenal,Home,2,3,0,0,0,1,2,0,3
3/29/2008,Derby,Fulham,Home,2,2,1,0,1,0,1,1,1
3/29/2008,Man United,Aston Villa,Home,4,0,3,1,0,0,2,0,3
3/29/2008,Portsmouth,Wigan,Home,2,0,3,1,0,0,1,0,3
3/29/2008,Reading,Blackburn,Home,0,0,1,0,1,0,0,0,1
3/29/2008,Sunderland,West Ham,Home,2,1,3,1,0,0,1,1,1
3/29/2008,Man City,Birmingham,Away,1,3,0,0,0,1,0,1,0
3/29/2008,Arsenal,Bolton,Away,3,2,3,1,0,0,0,2,0
3/29/2008,Fulham,Derby,Away,2,2,1,0,1,0,1,1,1
3/29/2008,Aston Villa,Man United,Away,0,4,0,0,0,1,0,2,0
3/29/2008,Wigan,Portsmouth,Away,0,2,0,0,0,1,0,1,0
3/29/2008,Blackburn,Reading,Away,0,0,1,0,1,0,0,0,1
3/29/2008,West Ham,Sunderland,Away,1,2,0,0,0,1,1,1,1
3/29/2010,Man City,Wigan,Home,3,0,3,1,0,0,0,0,1
3/29/2010,Wigan,Man City,Away,0,3,0,0,0,1,0,0,1
4/29/2002,Bolton,Arsenal,Home,0,2,0,0,0,1,0,2,0
4/29/2002,Arsenal,Bolton,Away,2,0,3,1,0,0,2,0,3
4/29/2006,Birmingham,Newcastle,Home,0,0,1,0,1,0,0,0,1
4/29/2006,Charlton,Blackburn,Home,0,2,0,0,0,1,0,1,0
4/29/2006,Chelsea,Man United,Home,3,0,3,1,0,0,1,0,3
4/29/2006,Liverpool,Aston Villa,Home,3,1,3,1,0,0,1,0,3
4/29/2006,Man City,Fulham,Home,1,2,0,0,0,1,0,0,1
4/29/2006,Middlesbrough,Everton,Home,0,1,0,0,0,1,0,0,1
4/29/2006,Wigan,Portsmouth,Home,1,2,0,0,0,1,1,0,3
4/29/2006,Newcastle,Birmingham,Away,0,0,1,0,1,0,0,0,1
4/29/2006,Blackburn,Charlton,Away,2,0,3,1,0,0,1,0,3
4/29/2006,Man United,Chelsea,Away,0,3,0,0,0,1,0,1,0
4/29/2006,Aston Villa,Liverpool,Away,1,3,0,0,0,1,0,1,0
4/29/2006,Fulham,Man City,Away,2,1,3,1,0,0,0,0,1
4/29/2006,Everton,Middlesbrough,Away,1,0,3,1,0,0,0,0,1
4/29/2006,Portsmouth,Wigan,Away,2,1,3,1,0,0,0,1,0
4/29/2007,Arsenal,Fulham,Home,3,1,3,1,0,0,1,0,3
4/29/2007,Fulham,Arsenal,Away,1,3,0,0,0,1,0,1,0
4/29/2012,Chelsea,QPR,Home,6,1,3,1,0,0,4,0,3
4/29/2012,Tottenham,Blackburn,Home,2,0,3,1,0,0,1,0,3
4/29/2012,Chelsea,QPR,Home,6,1,3,1,0,0,4,0,3
4/29/2012,Tottenham,Blackburn,Home,2,0,3,1,0,0,1,0,3
4/29/2012,QPR,Chelsea,Away,1,6,0,0,0,1,0,4,0
4/29/2012,Blackburn,Tottenham,Away,0,2,0,0,0,1,0,1,0
4/29/2012,QPR,Chelsea,Away,1,6,0,0,0,1,0,4,0
4/29/2012,Blackburn,Tottenham,Away,0,2,0,0,0,1,0,1,0
4/29/2013,Aston Villa,Sunderland,Home,6,1,3,1,0,0,2,1,3
4/29/2013,Sunderland,Aston Villa,Away,1,6,0,0,0,1,1,2,0
4/29/2015,Leicester,Chelsea,Home,1,3,0,0,0,1,1,0,3
4/29/2015,Chelsea,Leicester,Away,3,1,3,1,0,0,0,1,0
4/29/2017,Crystal Palace,Burnley,Home,0,2,3,1,0,0,0,1,3
4/29/2017,Southampton,Hull,Home,0,0,1,0,1,0,0,0,1
4/29/2017,Stoke,West Ham,Home,0,0,1,0,1,0,0,0,1
4/29/2017,Sunderland,Bournemouth,Home,0,1,3,1,0,0,0,0,1
4/29/2017,West Brom,Leicester,Home,0,1,3,1,0,0,0,1,3
4/29/2017,Burnley,Crystal Palace,Away,2,0,3,1,0,0,1,0,3
4/29/2017,Hull,Southampton,Away,0,0,1,0,1,0,0,0,1
4/29/2017,West Ham,Stoke,Away,0,0,1,0,1,0,0,0,1
4/29/2017,Bournemouth,Sunderland,Away,1,0,3,1,0,0,0,0,1
4/29/2017,Leicester,West Brom,Away,1,0,3,1,0,0,1,0,3
8/29/2004,Bolton,Liverpool,Home,1,0,3,1,0,0,1,0,3
8/29/2004,Liverpool,Bolton,Away,0,1,0,0,0,1,0,1,0
8/29/2009,Blackburn,West Ham,Home,0,0,1,0,1,0,0,0,1
8/29/2009,Bolton,Liverpool,Home,2,3,0,0,0,1,1,1,1
8/29/2009,Chelsea,Burnley,Home,3,0,3,1,0,0,1,0,3
8/29/2009,Man United,Arsenal,Home,2,1,3,1,0,0,0,1,0
8/29/2009,Stoke,Sunderland,Home,1,0,3,1,0,0,1,0,3
8/29/2009,Tottenham,Birmingham,Home,2,1,3,1,0,0,0,0,1
8/29/2009,Wolves,Hull,Home,1,1,1,0,1,0,0,1,0
8/29/2009,West Ham,Blackburn,Away,0,0,1,0,1,0,0,0,1
8/29/2009,Liverpool,Bolton,Away,3,2,3,1,0,0,1,1,1
8/29/2009,Burnley,Chelsea,Away,0,3,0,0,0,1,0,1,0
8/29/2009,Arsenal,Man United,Away,1,2,0,0,0,1,1,0,3
8/29/2009,Sunderland,Stoke,Away,0,1,0,0,0,1,0,1,0
8/29/2009,Birmingham,Tottenham,Away,1,2,0,0,0,1,0,0,1
8/29/2009,Hull,Wolves,Away,1,1,1,0,1,0,1,0,3
8/29/2010,Aston Villa,Everton,Home,1,0,3,1,0,0,1,0,3
8/29/2010,Bolton,Birmingham,Home,2,2,1,0,1,0,0,1,0
8/29/2010,Liverpool,West Brom,Home,1,0,3,1,0,0,0,0,1
8/29/2010,Sunderland,Man City,Home,1,0,3,1,0,0,0,0,1
8/29/2010,Everton,Aston Villa,Away,0,1,0,0,0,1,0,1,0
8/29/2010,Birmingham,Bolton,Away,2,2,1,0,1,0,1,0,3
8/29/2010,West Brom,Liverpool,Away,0,1,0,0,0,1,0,0,1
8/29/2010,Man City,Sunderland,Away,0,1,0,0,0,1,0,0,1
8/29/2015,Aston Villa,Sunderland,Home,2,2,1,0,1,0,2,1,3
8/29/2015,Bournemouth,Leicester,Home,1,1,1,0,1,0,1,0,3
8/29/2015,Chelsea,Crystal Palace,Home,1,2,0,0,0,1,0,0,1
8/29/2015,Liverpool,West Ham,Home,0,3,0,0,0,1,0,2,0
8/29/2015,Man City,Watford,Home,2,0,3,1,0,0,0,0,1
8/29/2015,Newcastle,Arsenal,Home,0,1,0,0,0,1,0,0,1
8/29/2015,Stoke,West Brom,Home,0,1,0,0,0,1,0,1,0
8/29/2015,Tottenham,Everton,Home,0,0,1,0,1,0,0,0,1
8/29/2015,Sunderland,Aston Villa,Away,2,2,1,0,1,0,1,2,0
8/29/2015,Leicester,Bournemouth,Away,1,1,1,0,1,0,0,1,0
8/29/2015,Crystal Palace,Chelsea,Away,2,1,3,1,0,0,0,0,1
8/29/2015,West Ham,Liverpool,Away,3,0,3,1,0,0,2,0,3
8/29/2015,Watford,Man City,Away,0,2,0,0,0,1,0,0,1
8/29/2015,Arsenal,Newcastle,Away,1,0,3,1,0,0,0,0,1
8/29/2015,West Brom,Stoke,Away,1,0,3,1,0,0,1,0,3
8/29/2015,Everton,Tottenham,Away,0,0,1,0,1,0,0,0,1
9/29/2001,Bolton,Sunderland,Home,0,2,0,0,0,1,0,0,1
9/29/2001,Charlton,Leicester,Home,2,0,3,1,0,0,1,0,3
9/29/2001,Derby,Arsenal,Home,0,2,0,0,0,1,0,1,0
9/29/2001,Everton,West Ham,Home,5,0,3,1,0,0,1,0,3
9/29/2001,Middlesbrough,Southampton,Home,1,3,0,0,0,1,0,0,1
9/29/2001,Tottenham,Man United,Home,3,5,0,0,0,1,3,0,3
9/29/2001,Sunderland,Bolton,Away,2,0,3,1,0,0,0,0,1
9/29/2001,Leicester,Charlton,Away,0,2,0,0,0,1,0,1,0
9/29/2001,Arsenal,Derby,Away,2,0,3,1,0,0,1,0,3
9/29/2001,West Ham,Everton,Away,0,5,0,0,0,1,0,1,0
9/29/2001,Southampton,Middlesbrough,Away,3,1,3,1,0,0,0,0,1
9/29/2001,Man United,Tottenham,Away,5,3,3,1,0,0,0,3,0
9/29/2007,Birmingham,Man United,Home,0,1,0,0,0,1,0,0,1
9/29/2007,Chelsea,Fulham,Home,0,0,1,0,1,0,0,0,1
9/29/2007,Derby,Bolton,Home,1,1,1,0,1,0,1,1,1
9/29/2007,Man City,Newcastle,Home,3,1,3,1,0,0,1,1,1
9/29/2007,Portsmouth,Reading,Home,7,4,3,1,0,0,2,1,3
9/29/2007,Sunderland,Blackburn,Home,1,2,0,0,0,1,0,0,1
9/29/2007,West Ham,Arsenal,Home,0,1,0,0,0,1,0,1,0
9/29/2007,Wigan,Liverpool,Home,0,1,0,0,0,1,0,0,1
9/29/2007,Man United,Birmingham,Away,1,0,3,1,0,0,0,0,1
9/29/2007,Fulham,Chelsea,Away,0,0,1,0,1,0,0,0,1
9/29/2007,Bolton,Derby,Away,1,1,1,0,1,0,1,1,1
9/29/2007,Newcastle,Man City,Away,1,3,0,0,0,1,1,1,1
9/29/2007,Reading,Portsmouth,Away,4,7,0,0,0,1,1,2,0
9/29/2007,Blackburn,Sunderland,Away,2,1,3,1,0,0,0,0,1
9/29/2007,Arsenal,West Ham,Away,1,0,3,1,0,0,1,0,3
9/29/2007,Liverpool,Wigan,Away,1,0,3,1,0,0,0,0,1
9/29/2012,Arsenal,Chelsea,Home,1,2,0,0,0,1,1,1,1
9/29/2012,Everton,Southampton,Home,3,1,3,1,0,0,3,1,3
9/29/2012,Fulham,Man City,Home,1,2,0,0,0,1,1,1,1
9/29/2012,Man United,Tottenham,Home,2,3,0,0,0,1,0,2,0
9/29/2012,Norwich,Liverpool,Home,2,5,0,0,0,1,0,2,0
9/29/2012,Reading,Newcastle,Home,2,2,1,0,1,0,0,0,1
9/29/2012,Stoke,Swansea,Home,2,0,3,1,0,0,2,0,3
9/29/2012,Sunderland,Wigan,Home,1,0,3,1,0,0,0,0,1
9/29/2012,Chelsea,Arsenal,Away,2,1,3,1,0,0,1,1,1
9/29/2012,Southampton,Everton,Away,1,3,0,0,0,1,1,3,0
9/29/2012,Man City,Fulham,Away,2,1,3,1,0,0,1,1,1
9/29/2012,Tottenham,Man United,Away,3,2,3,1,0,0,2,0,3
9/29/2012,Liverpool,Norwich,Away,5,2,3,1,0,0,2,0,3
9/29/2012,Newcastle,Reading,Away,2,2,1,0,1,0,0,0,1
9/29/2012,Swansea,Stoke,Away,0,2,0,0,0,1,0,2,0
9/29/2012,Wigan,Sunderland,Away,0,1,0,0,0,1,0,0,1
9/29/2014,Stoke,Newcastle,Home,1,0,3,1,0,0,1,0,3
9/29/2014,Newcastle,Stoke,Away,0,1,0,0,0,1,0,1,0
1/3/2005,Blackburn,Charlton,Home,1,0,3,1,0,0,1,0,3
1/3/2005,Crystal Palace,Aston Villa,Home,2,0,3,1,0,0,1,0,3
1/3/2005,Norwich,Liverpool,Home,1,2,0,0,0,1,0,0,1
1/3/2005,West Brom,Newcastle,Home,0,0,1,0,1,1,0,0,1
1/3/2005,Charlton,Blackburn,Away,0,1,0,0,0,1,0,1,0
1/3/2005,Aston Villa,Crystal Palace,Away,0,2,0,0,0,1,0,1,0
1/3/2005,Liverpool,Norwich,Away,2,1,3,1,0,0,0,0,1
1/3/2005,Newcastle,West Brom,Away,0,0,1,0,1,1,0,0,1
1/3/2006,Arsenal,Man United,Home,0,0,1,0,1,1,0,0,1
1/3/2006,Man United,Arsenal,Away,0,0,1,0,1,1,0,0,1
1/3/2012,Man City,Liverpool,Home,3,0,3,1,0,0,2,0,3
1/3/2012,Tottenham,West Brom,Home,1,0,3,1,0,0,0,0,1
1/3/2012,Wigan,Sunderland,Home,1,4,0,0,0,1,0,1,0
1/3/2012,Man City,Liverpool,Home,3,0,3,1,0,0,2,0,3
1/3/2012,Tottenham,West Brom,Home,1,0,3,1,0,0,0,0,1
1/3/2012,Wigan,Sunderland,Home,1,4,0,0,0,1,0,1,0
1/3/2012,Liverpool,Man City,Away,0,3,0,0,0,1,0,2,0
1/3/2012,West Brom,Tottenham,Away,0,1,0,0,0,1,0,0,1
1/3/2012,Sunderland,Wigan,Away,4,1,3,1,0,0,1,0,3
1/3/2012,Liverpool,Man City,Away,0,3,0,0,0,1,0,2,0
1/3/2012,West Brom,Tottenham,Away,0,1,0,0,0,1,0,0,1
1/3/2012,Sunderland,Wigan,Away,4,1,3,1,0,0,1,0,3
1/3/2016,Crystal Palace,Chelsea,Home,0,3,0,0,0,1,0,1,0
1/3/2016,Everton,Tottenham,Home,1,1,1,0,1,1,1,1,1
1/3/2016,Chelsea,Crystal Palace,Away,3,0,3,1,0,0,1,0,3
1/3/2016,Tottenham,Everton,Away,1,1,1,0,1,1,1,1,1
1/3/2017,Bournemouth,Arsenal,Home,3,3,1,0,1,1,2,0,3
1/3/2017,Crystal Palace,Swansea,Home,1,2,0,0,0,1,0,1,0
1/3/2017,Stoke,Watford,Home,2,0,3,1,0,0,1,0,3
1/3/2017,Arsenal,Bournemouth,Away,3,3,1,0,1,1,0,2,0
1/3/2017,Swansea,Crystal Palace,Away,2,1,3,1,0,0,1,0,3
1/3/2017,Watford,Stoke,Away,0,2,0,0,0,1,0,1,0
10/3/2004,Birmingham,Newcastle,Home,2,2,1,0,1,1,1,1,1
10/3/2004,Chelsea,Liverpool,Home,1,0,3,1,0,0,0,0,1
10/3/2004,Man United,Middlesbrough,Home,1,1,1,0,1,1,0,1,0
10/3/2004,Newcastle,Birmingham,Away,2,2,1,0,1,1,1,1,1
10/3/2004,Liverpool,Chelsea,Away,0,1,0,0,0,1,0,0,1
10/3/2004,Middlesbrough,Man United,Away,1,1,1,0,1,1,1,0,3
10/3/2009,Bolton,Tottenham,Home,2,2,1,0,1,1,1,1,1
10/3/2009,Burnley,Birmingham,Home,2,1,3,1,0,0,0,0,1
10/3/2009,Hull,Wigan,Home,2,1,3,1,0,0,0,0,1
10/3/2009,Man United,Sunderland,Home,2,2,1,0,1,1,0,1,0
10/3/2009,Wolves,Portsmouth,Home,0,1,0,0,0,1,0,1,0
10/3/2009,Tottenham,Bolton,Away,2,2,1,0,1,1,1,1,1
10/3/2009,Birmingham,Burnley,Away,1,2,0,0,0,1,0,0,1
10/3/2009,Wigan,Hull,Away,1,2,0,0,0,1,0,0,1
10/3/2009,Sunderland,Man United,Away,2,2,1,0,1,1,1,0,3
10/3/2009,Portsmouth,Wolves,Away,1,0,3,1,0,0,1,0,3
10/3/2010,Chelsea,Arsenal,Home,2,0,3,1,0,0,1,0,3
10/3/2010,Liverpool,Blackpool,Home,1,2,0,0,0,1,0,2,0
10/3/2010,Man City,Newcastle,Home,2,1,3,1,0,0,1,1,1
10/3/2010,Arsenal,Chelsea,Away,0,2,0,0,0,1,0,1,0
10/3/2010,Blackpool,Liverpool,Away,2,1,3,1,0,0,2,0,3
10/3/2010,Newcastle,Man City,Away,1,2,0,0,0,1,1,1,1
10/3/2015,Aston Villa,Stoke,Home,0,1,0,0,0,1,0,0,1
10/3/2015,Bournemouth,Watford,Home,1,1,1,0,1,1,1,1,1
10/3/2015,Chelsea,Southampton,Home,1,3,0,0,0,1,1,1,1
10/3/2015,Crystal Palace,West Brom,Home,2,0,3,1,0,0,0,0,1
10/3/2015,Man City,Newcastle,Home,6,1,3,1,0,0,1,1,1
10/3/2015,Norwich,Leicester,Home,1,2,0,0,0,1,0,1,0
10/3/2015,Sunderland,West Ham,Home,2,2,1,0,1,1,2,1,3
10/3/2015,Stoke,Aston Villa,Away,1,0,3,1,0,0,0,0,1
10/3/2015,Watford,Bournemouth,Away,1,1,1,0,1,1,1,1,1
10/3/2015,Southampton,Chelsea,Away,3,1,3,1,0,0,1,1,1
10/3/2015,West Brom,Crystal Palace,Away,0,2,0,0,0,1,0,0,1
10/3/2015,Newcastle,Man City,Away,1,6,0,0,0,1,1,1,1
10/3/2015,Leicester,Norwich,Away,2,1,3,1,0,0,1,0,3
10/3/2015,West Ham,Sunderland,Away,2,2,1,0,1,1,1,2,0
11/3/2001,Bolton,Everton,Home,2,2,1,0,1,0,1,1,1
11/3/2001,Leicester,Sunderland,Home,1,0,3,1,0,0,0,0,1
11/3/2001,Middlesbrough,Derby,Home,5,1,3,1,0,0,0,0,1
11/3/2001,Newcastle,Aston Villa,Home,3,0,3,1,0,0,1,0,3
11/3/2001,Southampton,Blackburn,Home,1,2,0,0,0,1,1,1,1
11/3/2001,West Ham,Fulham,Home,0,2,0,0,0,1,0,1,0
11/3/2001,Everton,Bolton,Away,2,2,1,0,1,0,1,1,1
11/3/2001,Sunderland,Leicester,Away,0,1,0,0,0,1,0,0,1
11/3/2001,Derby,Middlesbrough,Away,1,5,0,0,0,1,0,0,1
11/3/2001,Aston Villa,Newcastle,Away,0,3,0,0,0,1,0,1,0
11/3/2001,Blackburn,Southampton,Away,2,1,3,1,0,0,1,1,1
11/3/2001,Fulham,West Ham,Away,2,0,3,1,0,0,1,0,3
11/3/2002,Blackburn,Aston Villa,Home,0,0,1,0,1,0,0,0,1
11/3/2002,Charlton,Sunderland,Home,1,1,1,0,1,0,0,1,0
11/3/2002,Fulham,Arsenal,Home,0,1,0,0,0,1,0,1,0
11/3/2002,Leeds,Everton,Home,0,1,0,0,0,1,0,0,1
11/3/2002,Tottenham,Chelsea,Home,0,0,1,0,1,0,0,0,1
11/3/2002,Aston Villa,Blackburn,Away,0,0,1,0,1,0,0,0,1
11/3/2002,Sunderland,Charlton,Away,1,1,1,0,1,0,1,0,3
11/3/2002,Arsenal,Fulham,Away,1,0,3,1,0,0,1,0,3
11/3/2002,Everton,Leeds,Away,1,0,3,1,0,0,0,0,1
11/3/2002,Chelsea,Tottenham,Away,0,0,1,0,1,0,0,0,1
11/3/2003,Birmingham,Charlton,Home,1,2,0,0,0,1,0,1,0
11/3/2003,Charlton,Birmingham,Away,2,1,3,1,0,0,1,0,3
11/3/2007,Arsenal,Man United,Home,2,2,1,0,1,1,0,1,0
11/3/2007,Aston Villa,Derby,Home,2,0,3,1,0,0,0,0,1
11/3/2007,Blackburn,Liverpool,Home,0,0,1,0,1,1,0,0,1
11/3/2007,Everton,Birmingham,Home,3,1,3,1,0,0,1,0,3
11/3/2007,Fulham,Reading,Home,3,1,3,1,0,0,1,0,3
11/3/2007,Middlesbrough,Tottenham,Home,1,1,1,0,1,1,0,1,0
11/3/2007,Newcastle,Portsmouth,Home,1,4,0,0,0,1,1,3,0
11/3/2007,Wigan,Chelsea,Home,0,2,0,0,0,1,0,2,0
11/3/2007,Man United,Arsenal,Away,2,2,1,0,1,1,1,0,3
11/3/2007,Derby,Aston Villa,Away,0,2,0,0,0,1,0,0,1
11/3/2007,Liverpool,Blackburn,Away,0,0,1,0,1,1,0,0,1
11/3/2007,Birmingham,Everton,Away,1,3,0,0,0,1,0,1,0
11/3/2007,Reading,Fulham,Away,1,3,0,0,0,1,0,1,0
11/3/2007,Tottenham,Middlesbrough,Away,1,1,1,0,1,1,1,0,3
11/3/2007,Portsmouth,Newcastle,Away,4,1,3,1,0,0,3,1,3
11/3/2007,Chelsea,Wigan,Away,2,0,3,1,0,0,2,0,3
11/3/2008,Newcastle,Aston Villa,Home,2,0,3,1,0,0,0,0,1
11/3/2008,Aston Villa,Newcastle,Away,0,2,0,0,0,1,0,0,1
11/3/2012,Fulham,Everton,Home,2,2,1,0,1,1,1,0,3
11/3/2012,Man United,Arsenal,Home,2,1,3,1,0,0,1,0,3
11/3/2012,Norwich,Stoke,Home,1,0,3,1,0,0,1,0,3
11/3/2012,Sunderland,Aston Villa,Home,0,1,0,0,0,1,0,0,1
11/3/2012,Swansea,Chelsea,Home,1,1,1,0,1,1,0,0,1
11/3/2012,Tottenham,Wigan,Home,0,1,0,0,0,1,0,0,1
11/3/2012,West Ham,Man City,Home,0,0,1,0,1,1,0,0,1
11/3/2012,Everton,Fulham,Away,2,2,1,0,1,1,0,1,0
11/3/2012,Arsenal,Man United,Away,1,2,0,0,0,1,0,1,0
11/3/2012,Stoke,Norwich,Away,0,1,0,0,0,1,0,1,0
11/3/2012,Aston Villa,Sunderland,Away,1,0,3,1,0,0,0,0,1
11/3/2012,Chelsea,Swansea,Away,1,1,1,0,1,1,0,0,1
11/3/2012,Wigan,Tottenham,Away,1,0,3,1,0,0,0,0,1
11/3/2012,Man City,West Ham,Away,0,0,1,0,1,1,0,0,1
11/3/2014,Crystal Palace,Sunderland,Home,1,3,0,0,0,1,0,1,0
11/3/2014,Sunderland,Crystal Palace,Away,3,1,3,1,0,0,1,0,3
12/3/2001,Tottenham,Bolton,Home,3,2,3,1,0,0,0,1,0
12/3/2001,Bolton,Tottenham,Away,2,3,0,0,0,1,1,0,3
12/3/2005,Blackburn,Everton,Home,0,2,0,0,0,1,0,2,0
12/3/2005,Bolton,Arsenal,Home,2,0,3,1,0,0,2,0,3
12/3/2005,Chelsea,Middlesbrough,Home,1,0,3,1,0,0,0,0,1
12/3/2005,Liverpool,Wigan,Home,3,0,3,1,0,0,2,0,3
12/3/2005,Man United,Portsmouth,Home,3,0,3,1,0,0,1,0,3
12/3/2005,Newcastle,Aston Villa,Home,1,1,1,0,1,1,1,0,3
12/3/2005,Tottenham,Sunderland,Home,3,2,3,1,0,0,1,1,1
12/3/2005,West Brom,Fulham,Home,0,0,1,0,1,1,0,0,1
12/3/2005,Everton,Blackburn,Away,2,0,3,1,0,0,2,0,3
12/3/2005,Arsenal,Bolton,Away,0,2,0,0,0,1,0,2,0
12/3/2005,Middlesbrough,Chelsea,Away,0,1,0,0,0,1,0,0,1
12/3/2005,Wigan,Liverpool,Away,0,3,0,0,0,1,0,2,0
12/3/2005,Portsmouth,Man United,Away,0,3,0,0,0,1,0,1,0
12/3/2005,Aston Villa,Newcastle,Away,1,1,1,0,1,1,0,1,0
